instrument_token,last_price,symbol,timestamp
2885,1475.6,NSE:RELIANCE,2025-06-26 09:34:32.820666
2885,1475.6,NSE:RELIANCE,2025-06-26 09:34:37.875897
2885,1475.6,NSE:RELIANCE,2025-06-26 09:34:42.922139
2885,1475.6,NSE:RELIANCE,2025-06-26 09:34:47.966857
2885,1476.0,NSE:RELIANCE,2025-06-26 09:34:53.150107
2885,1476.0,NSE:RELIANCE,2025-06-26 09:34:58.230486
2885,1475.1,NSE:RELIANCE,2025-06-26 09:35:03.296655
2885,1475.0,NSE:RELIANCE,2025-06-26 09:35:08.360627
2885,1474.6,NSE:RELIANCE,2025-06-26 09:35:13.409971
2885,1474.8,NSE:RELIANCE,2025-06-26 09:35:18.493309
2885,1474.3,NSE:RELIANCE,2025-06-26 09:35:23.549943
2885,1474.8,NSE:RELIANCE,2025-06-26 09:35:28.598442
2885,1474.9,NSE:RELIANCE,2025-06-26 09:35:33.647133
2885,1475.0,NSE:RELIANCE,2025-06-26 09:35:38.760458
2885,1474.1,NSE:RELIANCE,2025-06-26 09:35:43.804681
2885,1474.7,NSE:RELIANCE,2025-06-26 09:35:48.849721
2885,1474.4,NSE:RELIANCE,2025-06-26 09:35:53.896583
2885,1475.0,NSE:RELIANCE,2025-06-26 09:35:58.999520
2885,1474.5,NSE:RELIANCE,2025-06-26 09:36:04.075151
2885,1475.0,NSE:RELIANCE,2025-06-26 09:36:09.131200
2885,1474.9,NSE:RELIANCE,2025-06-26 09:36:14.175417
2885,1474.9,NSE:RELIANCE,2025-06-26 09:36:19.222131
2885,1474.9,NSE:RELIANCE,2025-06-26 09:36:24.332268
2885,1474.8,NSE:RELIANCE,2025-06-26 09:36:29.378626
2885,1474.8,NSE:RELIANCE,2025-06-26 09:36:34.528150
2885,1474.4,NSE:RELIANCE,2025-06-26 09:36:39.628378
2885,1474.6,NSE:RELIANCE,2025-06-26 09:36:44.704413
2885,1474.8,NSE:RELIANCE,2025-06-26 09:36:49.771170
2885,1475.1,NSE:RELIANCE,2025-06-26 09:36:54.855180
2885,1474.9,NSE:RELIANCE,2025-06-26 09:36:59.954022
2885,1475.1,NSE:RELIANCE,2025-06-26 09:37:05.015778
2885,1474.6,NSE:RELIANCE,2025-06-26 09:37:10.062518
2885,1474.9,NSE:RELIANCE,2025-06-26 09:37:15.108399
2885,1474.6,NSE:RELIANCE,2025-06-26 09:37:20.168221
2885,1474.6,NSE:RELIANCE,2025-06-26 09:37:25.215807
2885,1474.9,NSE:RELIANCE,2025-06-26 09:37:30.262261
2885,1474.9,NSE:RELIANCE,2025-06-26 09:37:35.374224
2885,1474.9,NSE:RELIANCE,2025-06-26 09:37:40.528290
2885,1474.6,NSE:RELIANCE,2025-06-26 09:37:45.574587
2885,1474.9,NSE:RELIANCE,2025-06-26 09:37:50.616984
2885,1474.7,NSE:RELIANCE,2025-06-26 09:37:55.663954
2885,1474.8,NSE:RELIANCE,2025-06-26 09:38:00.750255
2885,1475.4,NSE:RELIANCE,2025-06-26 09:38:05.817913
2885,1475.8,NSE:RELIANCE,2025-06-26 09:38:10.864255
