timestamp,open,high,low,close,volume
2024-04-26 09:15:00,1417.7,1423.4,1415.0,1420.5,322163
2024-04-26 09:30:00,1420.3,1421.75,1416.9,1420.75,230837
2024-04-26 09:45:00,1420.75,1421.5,1415.0,1418.95,428869
2024-04-26 10:00:00,1418.95,1422.5,1415.5,1417.4,506493
2024-04-26 10:15:00,1417.35,1418.8,1414.1,1414.3,250704
2024-04-26 10:30:00,1414.3,1416.8,1414.05,1414.75,217102
2024-04-26 10:45:00,1414.7,1417.9,1414.55,1417.3,227066
2024-04-26 11:00:00,1417.15,1419.2,1414.4,1416.55,222916
2024-04-26 11:15:00,1416.5,1417.05,1414.4,1415.0,217046
2024-04-26 11:30:00,1415.05,1415.95,1413.2,1415.2,206152
2024-04-26 11:45:00,1415.25,1416.3,1413.4,1413.6,163294
2024-04-26 12:00:00,1413.55,1415.2,1413.45,1414.3,151748
2024-04-26 12:15:00,1414.3,1415.7,1414.2,1415.1,160063
2024-04-26 12:30:00,1415.1,1415.95,1411.3,1412.65,275849
2024-04-26 12:45:00,1412.7,1413.3,1410.75,1411.7,219341
2024-04-26 13:00:00,1411.7,1413.95,1411.2,1413.0,221783
2024-04-26 13:15:00,1413.05,1414.0,1410.05,1411.7,302816
2024-04-26 13:30:00,1411.7,1413.55,1410.5,1412.35,280763
2024-04-26 13:45:00,1412.3,1413.8,1410.3,1411.7,345735
2024-04-26 14:00:00,1411.7,1412.25,1409.1,1411.75,320012
2024-04-26 14:15:00,1412.15,1413.0,1408.45,1412.35,338773
2024-04-26 14:30:00,1412.5,1412.5,1409.1,1411.95,357086
2024-04-26 14:45:00,1411.75,1413.45,1410.0,1411.5,485860
2024-04-26 15:00:00,1411.45,1411.85,1405.0,1408.05,877802
2024-04-26 15:15:00,1408.0,1410.9,1407.6,1410.0,731148
2024-04-29 09:15:00,1407.95,1415.95,1406.25,1415.4,495265
2024-04-29 09:30:00,1415.2,1416.8,1413.1,1413.85,243916
2024-04-29 09:45:00,1413.95,1413.95,1407.0,1409.05,209184
2024-04-29 10:00:00,1409.05,1411.0,1407.45,1410.85,143041
2024-04-29 10:15:00,1410.8,1414.4,1410.5,1411.95,152239
2024-04-29 10:30:00,1412.0,1412.55,1408.85,1408.95,134126
2024-04-29 10:45:00,1408.95,1410.5,1407.8,1410.35,135035
2024-04-29 11:00:00,1410.45,1412.95,1409.9,1411.5,136831
2024-04-29 11:15:00,1411.5,1412.25,1409.65,1412.25,112727
2024-04-29 11:30:00,1411.95,1414.45,1410.55,1413.95,145504
2024-04-29 11:45:00,1413.95,1416.0,1413.8,1415.2,108039
2024-04-29 12:00:00,1415.2,1416.8,1412.0,1413.25,129896
2024-04-29 12:15:00,1413.2,1414.0,1411.6,1412.6,103293
2024-04-29 12:30:00,1412.6,1413.7,1411.4,1413.1,111344
2024-04-29 12:45:00,1413.0,1416.0,1412.35,1416.0,151971
2024-04-29 13:00:00,1416.0,1417.8,1415.35,1416.05,182148
2024-04-29 13:15:00,1415.9,1416.0,1413.55,1414.35,106070
2024-04-29 13:30:00,1414.35,1416.0,1413.3,1413.7,108456
2024-04-29 13:45:00,1413.7,1414.8,1413.0,1414.45,131165
2024-04-29 14:00:00,1414.45,1416.4,1414.0,1416.0,246426
2024-04-29 14:15:00,1416.05,1416.65,1414.3,1414.85,160110
2024-04-29 14:30:00,1414.85,1414.95,1411.65,1411.85,194223
2024-04-29 14:45:00,1411.85,1412.5,1410.4,1411.1,186007
2024-04-29 15:00:00,1411.3,1413.55,1411.1,1413.0,682037
2024-04-29 15:15:00,1413.05,1414.45,1412.4,1414.0,545722
2024-04-30 09:15:00,1412.7,1414.55,1407.1,1409.1,372812
2024-04-30 09:30:00,1409.1,1414.0,1408.85,1413.25,266215
2024-04-30 09:45:00,1413.25,1413.85,1411.35,1413.25,219868
2024-04-30 10:00:00,1413.25,1413.3,1409.6,1410.1,267403
2024-04-30 10:15:00,1410.1,1411.8,1408.5,1409.45,94415
2024-04-30 10:30:00,1409.55,1410.8,1407.5,1409.65,151333
2024-04-30 10:45:00,1409.7,1410.95,1408.0,1408.55,164654
2024-04-30 11:00:00,1409.1,1409.5,1406.3,1408.5,194694
2024-04-30 11:15:00,1408.55,1408.85,1406.0,1408.0,203385
2024-04-30 11:30:00,1408.05,1410.05,1407.8,1409.3,127273
2024-04-30 11:45:00,1409.3,1409.75,1408.0,1409.05,261047
2024-04-30 12:00:00,1408.95,1410.0,1408.7,1409.7,98869
2024-04-30 12:15:00,1409.7,1411.35,1408.8,1410.85,109188
2024-04-30 12:30:00,1410.85,1411.1,1409.05,1409.85,81340
2024-04-30 12:45:00,1409.9,1410.2,1408.9,1409.05,79482
2024-04-30 13:00:00,1409.1,1410.0,1408.55,1409.15,130217
2024-04-30 13:15:00,1409.15,1410.55,1409.05,1410.45,102080
2024-04-30 13:30:00,1410.4,1410.65,1409.5,1409.75,97304
2024-04-30 13:45:00,1409.75,1410.7,1409.45,1410.1,105499
2024-04-30 14:00:00,1410.2,1410.35,1409.25,1409.6,100269
2024-04-30 14:15:00,1409.7,1410.0,1408.75,1409.55,116265
2024-04-30 14:30:00,1409.55,1409.75,1407.0,1407.55,352872
2024-04-30 14:45:00,1407.6,1408.0,1403.0,1405.25,398757
2024-04-30 15:00:00,1405.15,1405.4,1397.0,1397.4,1571886
2024-04-30 15:15:00,1397.35,1399.85,1395.55,1399.75,1266243
2024-05-02 09:15:00,1391.0,1399.95,1389.85,1394.55,989502
2024-05-02 09:30:00,1394.55,1398.4,1393.5,1397.9,563002
2024-05-02 09:45:00,1397.7,1398.75,1394.55,1397.1,376205
2024-05-02 10:00:00,1397.1,1398.05,1392.45,1393.7,642752
2024-05-02 10:15:00,1393.6,1398.4,1393.25,1396.85,405908
2024-05-02 10:30:00,1396.9,1398.25,1396.4,1397.8,242857
2024-05-02 10:45:00,1397.75,1397.8,1395.05,1396.0,227763
2024-05-02 11:00:00,1395.6,1397.0,1394.2,1396.45,218770
2024-05-02 11:15:00,1396.4,1397.55,1394.6,1396.65,168036
2024-05-02 11:30:00,1396.65,1398.8,1396.5,1396.85,255412
2024-05-02 11:45:00,1396.85,1397.8,1395.7,1397.55,122232
2024-05-02 12:00:00,1397.6,1398.95,1396.0,1398.9,175911
2024-05-02 12:15:00,1398.85,1399.45,1396.8,1398.35,393420
2024-05-02 12:30:00,1398.05,1398.85,1397.7,1398.25,143020
2024-05-02 12:45:00,1398.2,1398.5,1397.5,1398.0,110531
2024-05-02 13:00:00,1398.0,1401.05,1397.85,1399.0,368177
2024-05-02 13:15:00,1399.0,1400.65,1398.9,1399.65,97724
2024-05-02 13:30:00,1399.65,1400.15,1398.0,1398.95,138410
2024-05-02 13:45:00,1398.8,1402.0,1398.45,1400.25,259397
2024-05-02 14:00:00,1400.25,1400.8,1397.85,1398.6,323668
2024-05-02 14:15:00,1398.65,1398.85,1394.0,1394.2,371564
2024-05-02 14:30:00,1394.2,1395.45,1393.0,1393.7,520967
2024-05-02 14:45:00,1393.8,1395.8,1392.4,1393.5,318925
2024-05-02 15:00:00,1393.55,1394.0,1391.0,1391.7,1442272
2024-05-02 15:15:00,1392.2,1397.85,1391.0,1395.45,1198534
2024-05-03 09:15:00,1400.1,1402.8,1393.2,1397.4,373125
2024-05-03 09:30:00,1397.4,1398.6,1394.7,1395.85,167264
2024-05-03 09:45:00,1395.8,1397.25,1394.0,1394.6,129909
2024-05-03 10:00:00,1394.6,1394.9,1385.05,1387.85,416881
2024-05-03 10:15:00,1387.85,1388.55,1382.0,1382.5,620604
2024-05-03 10:30:00,1382.75,1385.7,1381.2,1384.5,307800
2024-05-03 10:45:00,1384.15,1387.25,1384.05,1386.5,264505
2024-05-03 11:00:00,1386.45,1388.0,1385.0,1387.75,173164
2024-05-03 11:15:00,1387.9,1388.65,1384.85,1388.05,246302
2024-05-03 11:30:00,1388.05,1388.35,1383.55,1386.4,405370
2024-05-03 11:45:00,1386.4,1387.45,1383.2,1386.65,214804
2024-05-03 12:00:00,1386.35,1390.9,1385.75,1389.9,331385
2024-05-03 12:15:00,1389.9,1390.4,1388.4,1389.55,204557
2024-05-03 12:30:00,1389.25,1391.9,1388.55,1391.0,178706
2024-05-03 12:45:00,1391.5,1391.8,1383.35,1384.7,273211
2024-05-03 13:00:00,1384.5,1388.1,1383.8,1386.15,212582
