timestamp,open,high,low,close,volume
2024-04-26 09:15:00,48629.3,48639.25,48468.5,48620.0,0
2024-04-26 09:30:00,48619.2,48677.4,48544.8,48619.5,0
2024-04-26 09:45:00,48618.35,48647.2,48540.1,48564.95,0
2024-04-26 10:00:00,48570.2,48571.6,48411.9,48475.3,0
2024-04-26 10:15:00,48469.9,48524.6,48370.85,48444.8,0
2024-04-26 10:30:00,48444.0,48455.15,48348.15,48408.95,0
2024-04-26 10:45:00,48407.5,48431.15,48372.45,48421.2,0
2024-04-26 11:00:00,48426.4,48442.25,48341.9,48388.95,0
2024-04-26 11:15:00,48388.2,48433.45,48374.35,48431.6,0
2024-04-26 11:30:00,48431.2,48453.6,48408.75,48414.85,0
2024-04-26 11:45:00,48414.85,48439.15,48374.85,48387.7,0
2024-04-26 12:00:00,48385.85,48422.8,48361.25,48400.85,0
2024-04-26 12:15:00,48399.9,48445.3,48379.05,48425.9,0
2024-04-26 12:30:00,48428.3,48473.65,48381.45,48451.45,0
2024-04-26 12:45:00,48451.75,48508.85,48436.6,48476.5,0
2024-04-26 13:00:00,48475.55,48508.8,48454.4,48495.75,0
2024-04-26 13:15:00,48490.3,48499.0,48320.2,48354.0,0
2024-04-26 13:30:00,48352.2,48356.8,48251.9,48286.35,0
2024-04-26 13:45:00,48288.3,48290.25,48223.1,48251.8,0
2024-04-26 14:00:00,48255.1,48301.45,48231.6,48288.2,0
2024-04-26 14:15:00,48293.8,48359.55,48254.95,48266.75,0
2024-04-26 14:30:00,48265.1,48307.8,48261.0,48288.7,0
2024-04-26 14:45:00,48285.5,48302.8,48239.4,48262.1,0
2024-04-26 15:00:00,48261.75,48269.35,48088.85,48154.75,0
2024-04-26 15:15:00,48155.4,48352.55,48146.55,48284.3,0
2024-04-29 09:15:00,48357.55,48580.7,48357.55,48574.2,0
2024-04-29 09:30:00,48574.65,48591.75,48494.3,48511.25,0
2024-04-29 09:45:00,48509.4,48520.15,48389.65,48409.55,0
2024-04-29 10:00:00,48413.05,48581.4,48382.55,48556.8,0
2024-04-29 10:15:00,48552.05,48714.3,48520.8,48696.05,0
2024-04-29 10:30:00,48699.4,48778.3,48671.7,48714.35,0
2024-04-29 10:45:00,48715.25,48734.15,48678.15,48702.5,0
