timestamp,open,high,low,close,volume
2024-04-26 09:15:00,21535.35,21535.35,21466.7,21520.4,0
2024-04-26 09:30:00,21520.0,21539.75,21481.45,21513.9,0
2024-04-26 09:45:00,21513.05,21530.5,21493.7,21508.3,0
2024-04-26 10:00:00,21510.8,21511.55,21446.4,21467.65,0
2024-04-26 10:15:00,21466.0,21485.3,21435.45,21461.9,0
2024-04-26 10:30:00,21461.55,21466.0,21425.9,21444.05,0
2024-04-26 10:45:00,21443.45,21452.6,21429.4,21444.4,0
2024-04-26 11:00:00,21446.35,21448.9,21400.65,21419.8,0
2024-04-26 11:15:00,21418.8,21430.85,21406.6,21426.95,0
2024-04-26 11:30:00,21426.6,21436.5,21417.35,21421.45,0
2024-04-26 11:45:00,21421.4,21429.25,21400.2,21406.7,0
2024-04-26 12:00:00,21406.35,21421.65,21394.85,21413.1,0
2024-04-26 12:15:00,21412.5,21427.4,21404.8,21417.55,0
2024-04-26 12:30:00,21418.75,21430.3,21398.15,21421.6,0
2024-04-26 12:45:00,21421.6,21432.35,21411.55,21419.8,0
2024-04-26 13:00:00,21419.4,21432.45,21406.15,21424.3,0
2024-04-26 13:15:00,21422.4,21426.85,21361.2,21374.55,0
2024-04-26 13:30:00,21374.7,21375.6,21338.2,21354.2,0
2024-04-26 13:45:00,21354.5,21357.2,21324.8,21332.9,0
2024-04-26 14:00:00,21333.7,21351.55,21318.6,21345.55,0
2024-04-26 14:15:00,21347.6,21379.2,21338.2,21342.8,0
2024-04-26 14:30:00,21341.65,21377.75,21340.9,21375.0,0
2024-04-26 14:45:00,21372.95,21388.5,21368.4,21380.4,0
2024-04-26 15:00:00,21379.95,21383.5,21305.15,21326.05,0
2024-04-26 15:15:00,21326.35,21411.1,21324.75,21381.25,0
2024-04-29 09:15:00,21423.4,21502.05,21423.4,21499.3,0
2024-04-29 09:30:00,21499.5,21507.7,21460.9,21468.65,0
2024-04-29 09:45:00,21468.4,21473.8,21424.95,21433.2,0
2024-04-29 10:00:00,21434.55,21489.55,21421.95,21476.85,0
2024-04-29 10:15:00,21475.6,21533.25,21463.6,21527.5,0
2024-04-29 10:30:00,21528.65,21560.8,21517.0,21540.65,0
2024-04-29 10:45:00,21540.45,21548.2,21520.15,21529.9,0
2024-04-29 11:00:00,21528.5,21544.05,21519.45,21539.0,0
2024-04-29 11:15:00,21539.55,21586.45,21534.4,21571.35,0
2024-04-29 11:30:00,21567.65,21603.9,21560.55,21588.55,0
2024-04-29 11:45:00,21588.5,21616.45,21581.4,21608.95,0
2024-04-29 12:00:00,21606.9,21633.7,21606.9,21623.4,0
